	id	prediction
1167	DEL00008551	0.0
1168	DEL00008553	1.0
1169	DEL00008555	1.0
1171	DEL00008563	1.0
1172	DEL00008566	1.0
1173	DEL00008579	1.0
1174	DEL00008580	1.0
1175	DEL00008582	1.0
1176	DEL00008584	1.0
1177	DEL00008591	1.0
1178	DEL00008605	1.0
1179	DEL00008606	1.0
1181	DEL00008620	1.0
1182	DEL00008622	1.0
1183	DEL00008634	1.0
1184	DEL00008638	1.0
1185	DEL00008646	1.0
1186	DEL00008647	1.0
1187	DEL00008654	1.0
1188	DEL00008657	1.0
1189	DEL00008658	1.0
1190	DEL00008665	1.0
1191	DEL00008671	1.0
1192	DEL00008690	1.0
1193	DEL00008691	1.0
1194	DEL00008697	1.0
1195	DEL00008700	1.0
1196	DEL00008705	1.0
1197	DEL00008716	1.0
1198	DEL00008744	0.0
1199	DEL00008748	1.0
1201	DEL00008750	1.0
1202	DEL00008756	0.0
1203	DEL00008796	1.0
1204	DEL00008804	1.0
1205	DEL00008808	1.0
1206	DEL00008810	1.0
1207	DEL00008811	1.0
1208	DEL00008820	1.0
1209	DEL00008822	1.0
1212	DEL00008830	1.0
1213	DEL00008833	1.0
1214	DEL00008834	1.0
1215	DEL00008835	1.0
1216	DEL00008836	1.0
1217	DEL00008837	1.0
1218	DEL00008844	1.0
1219	DEL00008851	1.0
1221	DEL00008853	1.0
1222	DEL00008857	1.0
1223	DEL00008861	1.0
1224	DEL00008867	1.0
1225	DEL00008875	1.0
1226	DEL00008877	1.0
1227	DEL00008878	1.0
1228	DEL00008881	1.0
1229	DEL00008888	1.0
1231	DEL00008891	1.0
1232	DEL00008892	1.0
1233	DEL00008894	1.0
1234	DEL00008906	1.0
1235	DEL00008907	1.0
1236	DEL00008913	1.0
1237	DEL00008914	0.0
1238	DEL00008916	1.0
1239	DEL00008922	1.0
1241	DEL00008939	1.0
1242	DEL00008947	1.0
1243	DEL00008949	1.0
1244	DEL00008959	1.0
1245	DEL00008963	1.0
1246	DEL00008964	1.0
1247	DEL00008968	1.0
1248	DEL00008971	1.0
1249	DEL00008984	1.0
1251	DEL00008988	1.0
1252	DEL00008989	0.0
1253	DEL00008993	1.0
1254	DEL00008995	1.0
1255	DEL00008996	1.0
1256	DEL00009003	1.0
1257	DEL00009005	1.0
1258	DEL00009008	1.0
1259	DEL00009009	1.0
1261	DEL00009021	1.0
1262	DEL00009038	1.0
1263	DEL00009047	1.0
1264	DEL00009048	1.0
1265	DEL00009049	1.0
1266	DEL00009061	1.0
1267	DEL00009066	1.0
1268	DEL00009067	1.0
1269	DEL00009073	1.0
1271	DEL00009085	1.0
1272	DEL00009090	1.0
1273	DEL00009091	1.0
1274	DEL00009093	1.0
1275	DEL00009096	1.0
1276	DEL00009098	1.0
1277	DEL00009099	1.0
1278	DEL00009100	1.0
1279	DEL00009104	0.0
1281	DEL00009106	1.0
1282	DEL00009108	1.0
1283	DEL00009116	1.0
1284	DEL00009118	1.0
1285	DEL00009128	1.0
1286	DEL00009130	1.0
1287	DEL00009131	1.0
1288	DEL00009132	1.0
1289	DEL00009146	1.0
1290	DEL00009147	1.0
1291	DEL00009150	1.0
1292	DEL00009151	1.0
1293	DEL00009155	1.0
1294	DEL00009156	1.0
1295	DEL00009157	1.0
1296	DEL00009173	1.0
1297	DEL00009176	1.0
1298	DEL00009178	1.0
1299	DEL00009191	1.0
1301	DEL00009198	1.0
1302	DEL00009200	1.0
1303	DEL00009207	1.0
1304	DEL00009214	1.0
1305	DEL00009216	1.0
1306	DEL00009219	1.0
1307	DEL00009229	1.0
1308	DEL00009237	1.0
1309	DEL00009248	1.0
1310	DEL00009251	1.0
1311	DEL00009260	1.0
1312	DEL00009264	1.0
1313	DEL00009276	1.0
1314	DEL00009279	1.0
1315	DEL00009284	0.0
1316	DEL00009291	1.0
1317	DEL00009294	1.0
1318	DEL00009299	0.0
1319	DEL00009300	1.0
1321	DEL00009304	1.0
1322	DEL00009307	1.0
1323	DEL00009309	1.0
1324	DEL00009310	1.0
1325	DEL00009315	1.0
1326	DEL00009320	1.0
1327	DEL00009322	1.0
1328	DEL00009330	1.0
1329	DEL00009332	1.0
1331	DEL00009350	1.0
1332	DEL00009352	0.0
1333	DEL00009355	1.0
1334	DEL00009370	1.0
1335	DEL00009371	1.0
1336	DEL00009374	1.0
1337	DEL00009388	0.0
1338	DEL00009392	1.0
1339	DEL00009393	1.0
1341	DEL00009405	1.0
1342	DEL00009418	1.0
1343	DEL00009419	1.0
1344	DEL00009420	1.0
1345	DEL00009422	1.0
1346	DEL00009424	1.0
1347	DEL00009428	0.0
1348	DEL00009445	1.0
1349	DEL00009453	1.0
1351	DEL00009455	1.0
1352	DEL00009456	1.0
1353	DEL00009473	1.0
1354	DEL00009475	1.0
1355	DEL00009485	1.0
1356	DEL00009495	1.0
1357	DEL00009500	1.0
1358	DEL00009505	1.0
1359	DEL00009507	1.0
1361	DEL00009511	1.0
1362	DEL00009514	0.0
1363	DEL00009516	1.0
1364	DEL00009521	1.0
1365	DEL00009538	1.0
1366	DEL00009554	1.0
1367	DEL00009559	1.0
1368	DEL00009564	1.0
1369	DEL00009567	1.0
1371	DEL00009579	1.0
1372	DEL00009585	1.0
1373	DEL00009588	1.0
1374	DEL00009589	1.0
1375	DEL00009598	1.0
1376	DEL00009600	1.0
1377	DEL00009602	1.0
1378	DEL00009604	1.0
1379	DEL00009605	1.0
1381	DEL00009625	1.0
1382	DEL00009628	1.0
1383	DEL00009630	1.0
1384	DEL00009632	1.0
1385	DEL00009637	1.0
1386	DEL00009643	1.0
1387	DEL00009644	1.0
1388	DEL00009646	1.0
1389	DEL00009650	0.0
1391	DEL00009661	1.0
1392	DEL00009665	1.0
1393	DEL00009667	1.0
1394	DEL00009668	1.0
1395	DEL00009685	1.0
1396	DEL00009687	1.0
1397	DEL00009689	1.0
1398	DEL00009690	1.0
1399	DEL00009691	1.0
1401	DEL00009697	1.0
1402	DEL00009698	1.0
1403	DEL00009702	1.0
1404	DEL00009708	1.0
1405	DEL00009710	1.0
1406	DEL00009711	0.0
1407	DEL00009717	1.0
1408	DEL00009721	1.0
1409	DEL00009725	1.0
1411	DEL00009729	1.0
1412	DEL00009734	1.0
1413	DEL00009736	1.0
1414	DEL00009739	1.0
1415	DEL00009742	1.0
1416	DEL00009743	1.0
1417	DEL00009747	1.0
1418	DEL00009749	1.0
1419	DEL00009752	1.0
1421	DEL00009766	1.0
1422	DEL00009772	1.0
1423	DEL00009780	1.0
1424	DEL00009795	1.0
1425	DEL00009797	1.0
1426	DEL00009803	1.0
1427	DEL00009808	1.0
1428	DEL00009809	1.0
1429	DEL00009817	1.0
1430	DEL00009829	1.0
1431	DEL00009833	1.0
1432	DEL00009843	1.0
1433	DEL00009844	1.0
1434	DEL00009846	1.0
1435	DEL00009853	1.0
1436	DEL00009857	1.0
1437	DEL00009867	1.0
1438	DEL00009868	1.0
1439	DEL00009869	0.0
1441	DEL00009876	1.0
1442	DEL00009882	1.0
1443	DEL00009886	1.0
1444	DEL00009892	1.0
1445	DEL00009906	1.0
1446	DEL00009908	1.0
1447	DEL00009912	1.0
1448	DEL00009913	1.0
1449	DEL00009928	1.0
1451	DEL00009941	1.0
1452	DEL00009943	1.0
1453	DEL00009944	1.0
1454	DEL00009951	1.0
1455	DEL00009958	1.0
1456	DEL00009959	1.0
1457	DEL00009961	1.0
1458	DEL00009970	1.0
1459	DEL00009971	1.0
1461	DEL00009981	1.0
1462	DEL00009986	1.0
1463	DEL00009989	1.0
1464	DEL00009991	1.0
1465	DEL00009992	1.0
1466	DEL00009999	1.0
1467	DEL00010005	1.0
1468	DEL00010007	1.0
1469	DEL00010023	1.0
1471	DEL00010036	1.0
1472	DEL00010039	1.0
1473	DEL00010045	1.0
1474	DEL00010049	1.0
1475	DEL00010054	1.0
1476	DEL00010059	1.0
1477	DEL00010062	1.0
1478	DEL00010065	1.0
1479	DEL00010069	1.0
1482	DEL00010093	1.0
1483	DEL00010096	1.0
1484	DEL00010104	1.0
1485	DEL00010105	1.0
1486	DEL00010106	1.0
1487	DEL00010109	1.0
1488	DEL00010110	1.0
1489	DEL00010111	1.0
1491	DEL00010124	1.0
1492	DEL00010127	1.0
1493	DEL00010165	1.0
1494	DEL00010170	1.0
1495	DEL00010178	1.0
1496	DEL00010181	1.0
1497	DEL00010187	1.0
1498	DEL00010195	0.0
1499	DEL00010203	1.0
1501	DEL00010214	1.0
1502	DEL00010216	1.0
1503	DEL00010219	1.0
1504	DEL00010221	1.0
1505	DEL00010227	1.0
1506	DEL00010231	1.0
1507	DEL00010232	1.0
1508	DEL00010233	1.0
1509	DEL00010238	1.0
1511	DEL00010244	1.0
1512	DEL00010245	1.0
1513	DEL00010251	0.0
1514	DEL00010254	1.0
1515	DEL00010259	1.0
1516	DEL00010262	1.0
1517	DEL00010268	1.0
1518	DEL00010275	1.0
1519	DEL00010281	0.0
1521	DEL00010284	1.0
1522	DEL00010291	1.0
1523	DEL00010293	1.0
1524	DEL00010298	1.0
1525	DEL00010305	0.0
1526	DEL00010340	1.0
1527	DEL00010346	1.0
1528	DEL00010348	1.0
1529	DEL00010349	0.0
1531	DEL00010353	1.0
1532	DEL00010355	1.0
1533	DEL00010358	1.0
1534	DEL00010359	1.0
1535	DEL00010361	1.0
1536	DEL00010365	0.0
1537	DEL00010366	1.0
1538	DEL00010386	1.0
1539	DEL00010389	1.0
1542	DEL00010396	1.0
1543	DEL00010397	1.0
1544	DEL00010410	0.0
1545	DEL00010417	1.0
1546	DEL00010418	1.0
1547	DEL00010420	1.0
1548	DEL00010424	1.0
1549	DEL00010425	1.0
1551	DEL00010433	1.0
1552	DEL00010435	1.0
1553	DEL00010437	0.0
1554	DEL00010438	1.0
1555	DEL00010439	1.0
1556	DEL00010450	0.0
1557	DEL00010451	1.0
1558	DEL00010452	1.0
1559	DEL00010455	1.0
1561	DEL00010483	1.0
1562	DEL00010484	1.0
1563	DEL00010485	1.0
1564	DEL00010486	1.0
1565	DEL00010490	0.0
1566	DEL00010500	1.0
1567	DEL00010502	1.0
1568	DEL00010504	1.0
1569	DEL00010506	0.0
1571	DEL00010514	1.0
1572	DEL00010515	1.0
1573	DEL00010516	1.0
1574	DEL00010517	0.0
1575	DEL00010518	1.0
1576	DEL00010520	1.0
1577	DEL00010522	1.0
1578	DEL00010524	1.0
1579	DEL00010529	1.0
1581	DEL00010545	1.0
1582	DEL00010553	1.0
1583	DEL00010555	1.0
1584	DEL00010556	1.0
1585	DEL00010560	1.0
1586	DEL00010561	0.0
1587	DEL00010562	1.0
1588	DEL00010593	1.0
1589	DEL00010594	1.0
1591	DEL00010610	1.0
1592	DEL00010614	1.0
1593	DEL00010637	1.0
1594	DEL00010647	1.0
1595	DEL00010655	1.0
1596	DEL00010666	1.0
1597	DEL00010667	1.0
1598	DEL00010668	1.0
1599	DEL00010678	0.0
1601	DEL00010684	1.0
1602	DEL00010685	1.0
1603	DEL00010688	1.0
1604	DEL00010695	1.0
1605	DEL00010696	1.0
1606	DEL00010697	1.0
1607	DEL00010699	1.0
1608	DEL00010702	1.0
1609	DEL00010708	1.0
1611	DEL00010733	1.0
1612	DEL00010738	1.0
1613	DEL00010742	1.0
1614	DEL00010753	1.0
1615	DEL00010756	0.0
1616	DEL00010760	1.0
1617	DEL00010763	1.0
1618	DEL00010765	0.0
1619	DEL00010768	1.0
1622	DEL00010775	1.0
1623	DEL00010782	1.0
1624	DEL00010786	1.0
1625	DEL00010787	1.0
1626	DEL00010794	1.0
1627	DEL00010795	1.0
1628	DEL00010798	1.0
1629	DEL00010803	1.0
1631	DEL00010810	1.0
1632	DEL00010840	1.0
1633	DEL00010842	0.0
1634	DEL00010846	1.0
1635	DEL00010847	1.0
1636	DEL00010849	1.0
1637	DEL00010854	1.0
1638	DEL00010860	1.0
1639	DEL00010863	1.0
1641	DEL00010865	1.0
1642	DEL00010866	1.0
1643	DEL00010872	1.0
1644	DEL00010876	1.0
1645	DEL00010879	1.0
1646	DEL00010882	1.0
1647	DEL00010884	1.0
1648	DEL00010886	1.0
1649	DEL00010889	1.0
1651	DEL00010893	1.0
1652	DEL00010895	1.0
1653	DEL00010896	1.0
1654	DEL00010897	1.0
1655	DEL00010898	1.0
1656	DEL00010899	1.0
1657	DEL00010901	1.0
1658	DEL00010902	1.0
1659	DEL00010906	1.0
1660	DEL00010907	1.0
1661	DEL00010908	0.0
1662	DEL00010910	1.0
1663	DEL00010911	0.0
1664	DEL00010917	1.0
1665	DEL00010920	1.0
1666	DEL00010925	1.0
1667	DEL00010928	1.0
1668	DEL00010933	1.0
1669	DEL00010934	1.0
1671	DEL00010938	1.0
1672	DEL00010939	1.0
1673	DEL00010942	1.0
1674	DEL00010945	1.0
1675	DEL00010948	1.0
1676	DEL00010957	1.0
1677	DEL00010958	1.0
1678	DEL00010959	1.0
1679	DEL00010965	1.0
1682	DEL00010972	1.0
1683	DEL00010973	1.0
1684	DEL00010977	1.0
1685	DEL00010980	1.0
1686	DEL00010987	1.0
1687	DEL00010988	1.0
1688	DEL00010989	1.0
1689	DEL00010990	0.0
1691	DEL00011005	1.0
1692	DEL00011008	0.0
1693	DEL00011009	1.0
1694	DEL00011014	0.0
1695	DEL00011016	1.0
1696	DEL00011019	1.0
1697	DEL00011022	1.0
1698	DEL00011023	0.0
1699	DEL00011043	1.0
1701	DEL00011052	1.0
1702	DEL00011054	1.0
1703	DEL00011057	1.0
1704	DEL00011061	1.0
1705	DEL00011062	1.0
1706	DEL00011074	1.0
1707	DEL00011078	1.0
1708	DEL00011081	1.0
1709	DEL00011083	1.0
1711	DEL00011086	1.0
1712	DEL00011102	1.0
1713	DEL00011105	1.0
1714	DEL00011106	1.0
1715	DEL00011111	1.0
1716	DEL00011123	1.0
1717	DEL00011140	1.0
1718	DEL00011141	1.0
1719	DEL00011142	1.0
1721	DEL00011155	1.0
1722	DEL00011156	1.0
1723	DEL00011159	1.0
1724	DEL00011160	1.0
1725	DEL00011166	1.0
1726	DEL00011167	1.0
1727	DEL00011168	1.0
1728	DEL00011183	1.0
1729	DEL00011185	1.0
1731	DEL00011198	1.0
1732	DEL00011199	1.0
1733	DEL00011200	1.0
1734	DEL00011209	1.0
1735	DEL00011213	1.0
1736	DEL00011215	1.0
1737	DEL00011220	1.0
1738	DEL00011221	1.0
1739	DEL00011230	1.0
1741	DEL00011234	1.0
1742	DEL00011236	0.0
1743	DEL00011246	1.0
1744	DEL00011255	1.0
1745	DEL00011256	1.0
1746	DEL00011257	1.0
1747	DEL00011264	1.0
1748	DEL00011270	1.0
1749	DEL00011271	1.0
1751	DEL00011321	1.0
1752	DEL00011322	1.0
1753	DEL00011324	1.0
1754	DEL00011328	1.0
1755	DEL00011344	1.0
1756	DEL00011346	1.0
1757	DEL00011347	1.0
1758	DEL00011349	1.0
1759	DEL00011352	1.0
1760	DEL00011357	1.0
1761	DEL00011360	1.0
1762	DEL00011366	1.0
1763	DEL00011387	1.0
1764	DEL00011397	1.0
1765	DEL00011399	0.0
1766	DEL00011407	1.0
1767	DEL00011425	0.0
1768	DEL00011429	1.0
1769	DEL00011434	0.0
1771	DEL00011449	1.0
1772	DEL00011462	1.0
1773	DEL00011466	1.0
1774	DEL00011468	1.0
1775	DEL00011469	1.0
1776	DEL00011470	1.0
1777	DEL00011474	1.0
1778	DEL00011475	1.0
1779	DEL00011479	1.0
1781	DEL00011484	1.0
1782	DEL00011514	1.0
1783	DEL00011515	1.0
1784	DEL00011517	1.0
1785	DEL00011529	1.0
1786	DEL00011531	1.0
1787	DEL00011534	1.0
1788	DEL00011543	1.0
1789	DEL00011544	1.0
1791	DEL00011569	1.0
1792	DEL00011573	1.0
1793	DEL00011582	0.0
1794	DEL00011584	1.0
1795	DEL00011588	1.0
1796	DEL00011591	1.0
1797	DEL00011592	1.0
1798	DEL00011593	1.0
1799	DEL00011600	0.0
1800	DEL00011604	0.0
1802	DEL00011620	1.0
1803	DEL00011624	1.0
1804	DEL00011627	0.0
1805	DEL00011657	1.0
1806	DEL00011658	1.0
1807	DEL00011659	0.0
1808	DEL00011667	1.0
1809	DEL00011670	1.0
1811	DEL00011682	1.0
1812	DEL00011691	0.0
1813	DEL00011697	1.0
1814	DEL00011703	1.0
1815	DEL00011711	1.0
1816	DEL00011721	1.0
1817	DEL00011723	1.0
1818	DEL00011736	1.0
1819	DEL00011738	1.0
1821	DEL00011766	1.0
1822	DEL00011767	1.0
1823	DEL00011768	1.0
1824	DEL00011769	1.0
1825	DEL00011774	1.0
1826	DEL00011779	1.0
1827	DEL00011780	1.0
1828	DEL00011781	1.0
1829	DEL00011785	0.0
1831	DEL00011795	1.0
1832	DEL00011796	1.0
1833	DEL00011797	1.0
1834	DEL00011798	1.0
1835	DEL00011800	0.0
1836	DEL00011818	1.0
1837	DEL00011824	1.0
1838	DEL00011825	1.0
1839	DEL00011831	1.0
1841	DEL00011836	0.0
1842	DEL00011840	1.0
1843	DEL00011841	1.0
1844	DEL00011842	1.0
1845	DEL00011843	0.0
1846	DEL00011844	1.0
1847	DEL00011846	1.0
1848	DEL00011847	1.0
1849	DEL00011848	1.0
1852	DEL00011854	1.0
1853	DEL00011858	1.0
1854	DEL00011867	1.0
1855	DEL00011873	1.0
1856	DEL00011876	1.0
1857	DEL00011884	1.0
1858	DEL00011886	1.0
1859	DEL00011892	0.0
1861	DEL00011895	1.0
1862	DEL00011907	1.0
1863	DEL00011912	1.0
1864	DEL00011913	1.0
1865	DEL00011914	1.0
1866	DEL00011918	1.0
1867	DEL00011923	1.0
1868	DEL00011930	1.0
1869	DEL00011933	1.0
1870	DEL00011941	1.0
1871	DEL00011943	1.0
1872	DEL00011947	1.0
1873	DEL00011949	1.0
1874	DEL00011962	1.0
1875	DEL00011965	0.0
1876	DEL00011971	1.0
1877	DEL00011978	1.0
1878	DEL00011986	1.0
1879	DEL00011994	1.0
1880	DEL00012001	1.0
1881	DEL00012029	1.0
1882	DEL00012031	1.0
1883	DEL00012035	1.0
1884	DEL00012036	1.0
1885	DEL00012038	0.0
1886	DEL00012064	1.0
1887	DEL00012065	1.0
1888	DEL00012067	1.0
1889	DEL00012076	1.0
1890	DEL00012080	1.0
1891	DEL00012085	1.0
1892	DEL00012089	1.0
1893	DEL00012098	1.0
1894	DEL00012102	0.0
1895	DEL00012106	1.0
1896	DEL00012107	1.0
1897	DEL00012109	1.0
1898	DEL00012110	1.0
1899	DEL00012111	1.0
1900	DEL00012113	0.0
1901	DEL00012118	1.0
1902	DEL00012122	0.0
1903	DEL00012125	1.0
1904	DEL00012129	1.0
1905	DEL00012141	1.0
1906	DEL00012144	1.0
1907	DEL00012149	1.0
1908	DEL00012150	1.0
1909	DEL00012151	1.0
1910	DEL00012152	1.0
1911	DEL00012155	1.0
1912	DEL00012157	1.0
1913	DEL00012165	1.0
1914	DEL00012167	1.0
1915	DEL00012171	1.0
1916	DEL00012173	1.0
1917	DEL00012175	1.0
1918	DEL00012181	1.0
1919	DEL00012182	0.0
1920	DEL00012185	1.0
1921	DEL00012202	1.0
1922	DEL00012205	1.0
1923	DEL00012207	1.0
1924	DEL00012208	1.0
1925	DEL00012210	1.0
1926	DEL00012217	0.0
1927	DEL00012220	1.0
1928	DEL00012222	1.0
1929	DEL00012223	1.0
1930	DEL00012226	1.0
1931	DEL00012227	1.0
1932	DEL00012228	1.0
1933	DEL00012229	1.0
1934	DEL00012244	1.0
1935	DEL00012245	1.0
1936	DEL00012246	1.0
1937	DEL00012256	1.0
1938	DEL00012258	1.0
1939	DEL00012273	1.0
1940	DEL00012286	0.0
1941	DEL00012288	1.0
1942	DEL00012295	1.0
1943	DEL00012298	1.0
1944	DEL00012310	1.0
1945	DEL00012328	1.0
1946	DEL00012337	0.0
1947	DEL00012338	1.0
1948	DEL00012339	1.0
1949	DEL00012340	1.0
1950	DEL00012355	1.0
1951	DEL00012358	1.0
1952	DEL00012362	1.0
1953	DEL00012366	1.0
1954	DEL00012367	1.0
1955	DEL00012369	1.0
1956	DEL00012391	1.0
1957	DEL00012398	0.0
1958	DEL00012399	1.0
1959	DEL00012400	1.0
1960	DEL00012404	1.0
1961	DEL00012405	1.0
1962	DEL00012411	1.0
1963	DEL00012421	1.0
1964	DEL00012426	1.0
1965	DEL00012430	1.0
1966	DEL00012432	0.0
1967	DEL00012433	1.0
1968	DEL00012440	1.0
1969	DEL00012442	0.0
1970	DEL00012454	1.0
1971	DEL00012466	1.0
1972	DEL00012474	1.0
1973	DEL00012490	1.0
1974	DEL00012497	1.0
1975	DEL00012499	1.0
1976	DEL00012500	1.0
1977	DEL00012501	1.0
1978	DEL00012503	0.0
1979	DEL00012504	1.0
1980	DEL00012505	1.0
1981	DEL00012507	1.0
1982	DEL00012529	1.0
1983	DEL00012534	1.0
1984	DEL00012546	1.0
1985	DEL00012626	0.0
1986	DEL00012633	1.0
1987	DEL00012638	0.0
1988	DEL00012680	1.0
1989	DEL00012710	1.0
1990	DEL00012725	1.0
1991	DEL00012751	1.0
1992	DEL00012779	1.0
1993	DEL00012784	0.0
1994	DEL00012785	1.0
1995	DEL00012790	1.0
1996	DEL00012794	1.0
1997	DEL00012795	1.0
1998	DEL00012799	1.0
1999	DEL00012804	1.0
2000	DEL00012820	1.0
2001	DEL00012831	1.0
2002	DEL00012837	1.0
2003	DEL00012855	0.0
2004	DEL00012883	1.0
2005	DEL00012920	0.0
2006	DEL00012941	1.0
2007	DEL00012963	0.0
2008	DEL00012971	0.0
2009	DEL00012991	1.0
2010	DEL00013001	0.0
2011	DEL00013011	1.0
2012	DEL00013012	1.0
2013	DEL00013024	0.0
2014	DEL00013063	1.0
2015	DEL00013116	0.0
2016	DEL00013136	1.0
2017	DEL00013138	1.0
2018	DEL00013139	0.0
2019	DEL00013190	1.0
2020	DEL00013218	1.0
2021	DEL00013302	1.0
2022	DEL00013304	1.0
2023	DEL00013313	1.0
2024	DEL00013337	1.0
2025	DEL00013367	1.0
2026	DEL00013378	1.0
2027	DEL00013387	0.0
2028	DEL00013639	1.0
2029	DEL00013703	1.0
2032	DEL00013736	1.0
2033	DEL00013756	1.0
2034	DEL00013770	0.0
2035	DEL00013781	1.0
2036	DEL00013782	1.0
2037	DEL00013798	1.0
2038	DEL00013812	0.0
2039	DEL00013848	1.0
2041	DEL00013866	0.0
2042	DEL00013913	0.0
2043	DEL00013923	0.0
2044	DEL00013939	1.0
2045	DEL00013946	1.0
2046	DEL00013952	0.0
2047	DEL00013954	0.0
2048	DEL00013960	1.0
2049	DEL00013962	0.0
2050	DEL00013965	1.0
2051	DEL00013973	0.0
2052	DEL00013978	1.0
2053	DEL00013980	0.0
2054	DEL00013983	1.0
2055	DEL00013985	1.0
2056	DEL00013996	1.0
2057	DEL00013999	1.0
2058	DEL00014012	0.0
2059	DEL00014014	1.0
2060	DEL00014028	1.0
2061	DEL00014031	1.0
2062	DEL00014044	1.0
2063	DEL00014058	1.0
2064	DEL00014069	1.0
2065	DEL00014074	1.0
2066	DEL00014076	1.0
2067	DEL00014079	0.0
2068	DEL00014081	1.0
2069	DEL00014086	0.0
2071	DEL00014099	1.0
2072	DEL00014104	0.0
2073	DEL00014105	1.0
2074	DEL00014110	0.0
2075	DEL00014111	1.0
2076	DEL00014113	1.0
2077	DEL00014116	1.0
2078	DEL00014117	1.0
2079	DEL00014119	1.0
2081	DEL00014126	1.0
2082	DEL00014133	1.0
2083	DEL00014135	1.0
2084	DEL00014137	1.0
2085	DEL00014140	1.0
2086	DEL00014143	1.0
2087	DEL00014147	1.0
2088	DEL00014151	1.0
2089	DEL00014159	1.0
2090	DEL00014160	1.0
2091	DEL00014161	0.0
2092	DEL00014173	1.0
2093	DEL00014174	1.0
2094	DEL00014175	1.0
2095	DEL00014176	1.0
2096	DEL00014178	0.0
2097	DEL00014180	1.0
2098	DEL00014184	1.0
2099	DEL00014190	1.0
2101	DEL00014215	1.0
2102	DEL00014216	1.0
2103	DEL00014218	0.0
2104	DEL00014221	1.0
2105	DEL00014222	0.0
2106	DEL00014232	1.0
2107	DEL00014238	1.0
2108	DEL00014239	1.0
2109	DEL00014240	1.0
2112	DEL00014286	1.0
2113	DEL00014303	1.0
2114	DEL00014324	1.0
2115	DEL00014330	1.0
2116	DEL00014341	0.0
2117	DEL00014343	1.0
2118	DEL00014345	1.0
2119	DEL00014358	1.0
2120	DEL00014360	1.0
2121	DEL00014380	1.0
2122	DEL00014381	0.0
2123	DEL00014382	0.0
2124	DEL00014383	1.0
2125	DEL00014410	1.0
2126	DEL00014414	1.0
2127	DEL00014420	1.0
2128	DEL00014425	1.0
2129	DEL00014426	1.0
2131	DEL00014437	1.0
2132	DEL00014439	1.0
2133	DEL00014441	1.0
2134	DEL00014442	1.0
2135	DEL00014447	1.0
2136	DEL00014448	1.0
2137	DEL00014449	1.0
2138	DEL00014450	1.0
2139	DEL00014451	1.0
2141	DEL00014460	1.0
2142	DEL00014461	1.0
2143	DEL00014464	1.0
2144	DEL00014467	1.0
2145	DEL00014477	1.0
2146	DEL00014484	1.0
2147	DEL00014489	1.0
2148	DEL00014493	1.0
2149	DEL00014496	1.0
2150	DEL00014503	1.0
2151	DEL00014504	1.0
2152	DEL00014509	1.0
2153	DEL00014515	1.0
2154	DEL00014520	1.0
2155	DEL00014521	1.0
2156	DEL00014532	1.0
2157	DEL00014540	1.0
2158	DEL00014542	1.0
2159	DEL00014544	1.0
2161	DEL00014547	1.0
2162	DEL00014564	1.0
2163	DEL00014573	1.0
2164	DEL00014580	1.0
2165	DEL00014582	1.0
2166	DEL00014583	1.0
2167	DEL00014587	1.0
2168	DEL00014589	1.0
2169	DEL00014591	1.0
2171	DEL00014595	1.0
2172	DEL00014603	0.0
2173	DEL00014604	1.0
2174	DEL00014612	0.0
2175	DEL00014613	1.0
2176	DEL00014614	1.0
2177	DEL00014615	1.0
2178	DEL00014626	1.0
2179	DEL00014631	1.0
2180	DEL00014634	1.0
2181	DEL00014635	1.0
2182	DEL00014639	1.0
2183	DEL00014646	1.0
2184	DEL00014649	1.0
2185	DEL00014651	1.0
2186	DEL00014654	1.0
2187	DEL00014655	1.0
2188	DEL00014658	1.0
2189	DEL00014659	1.0
2192	DEL00014664	1.0
2193	DEL00014668	1.0
2194	DEL00014671	0.0
2195	DEL00014674	1.0
2196	DEL00014675	1.0
2197	DEL00014679	0.0
2198	DEL00014687	1.0
2199	DEL00014697	1.0
2201	DEL00014707	0.0
2202	DEL00014712	1.0
2203	DEL00014713	1.0
2204	DEL00014715	1.0
2205	DEL00014716	1.0
2206	DEL00014718	1.0
2207	DEL00014719	1.0
2208	DEL00014727	1.0
2209	DEL00014744	1.0
2210	DEL00014745	1.0
2211	DEL00014752	1.0
2212	DEL00014753	1.0
2213	DEL00014755	1.0
2214	DEL00014757	1.0
2215	DEL00014758	1.0
2216	DEL00014760	1.0
2217	DEL00014768	1.0
2218	DEL00014769	1.0
2219	DEL00014775	1.0
2222	DEL00014781	1.0
2223	DEL00014782	1.0
2224	DEL00014784	1.0
2225	DEL00014785	0.0
2226	DEL00014789	1.0
2227	DEL00014791	1.0
2228	DEL00014801	1.0
2229	DEL00014803	1.0
2230	DEL00014814	1.0
2231	DEL00014816	1.0
2232	DEL00014818	1.0
2233	DEL00014823	1.0
2234	DEL00014825	1.0
2235	DEL00014827	1.0
2236	DEL00014832	1.0
2237	DEL00014841	0.0
2238	DEL00014845	1.0
2239	DEL00014852	1.0
2240	DEL00014856	0.0
2241	DEL00014858	1.0
2242	DEL00014862	1.0
2243	DEL00014863	1.0
2244	DEL00014865	0.0
2245	DEL00014871	1.0
2246	DEL00014880	1.0
2247	DEL00014887	1.0
2248	DEL00014888	1.0
2249	DEL00014890	1.0
2252	DEL00014905	1.0
2253	DEL00014909	1.0
2254	DEL00014915	1.0
